curve_id,x,y
fl-4.0-structure-128,21.0,66.0
fl-4.0-structure-128,22.0,67.0
fl-4.0-structure-128,23.0,68.0
fl-4.0-structure-128,24.0,69.0
fl-4.0-structure-129,-4.0,0.0
fl-4.0-structure-129,-3.0,0.0
fl-4.0-structure-129,-2.0,0.0
fl-4.0-structure-129,-1.0,3.0
fl-4.0-structure-129,0.0,13.0
fl-4.0-structure-129,1.0,23.0
fl-4.0-structure-129,2.0,32.0
fl-4.0-structure-129,3.0,40.0
fl-4.0-structure-129,4.0,47.0
fl-4.0-structure-129,5.0,53.0
fl-4.0-structure-129,6.0,59.0
fl-4.0-structure-129,7.0,63.0
fl-4.0-structure-129,8.0,67.0
fl-4.0-structure-129,9.0,71.0
fl-4.0-structure-129,10.0,73.0
fl-4.0-structure-129,11.0,75.0
fl-4.0-structure-129,12.0,77.0
fl-4.0-structure-129,13.0,79.0
fl-4.0-structure-129,14.0,80.0
fl-4.0-structure-129,15.0,81.0
fl-4.0-structure-129,16.0,81.0
fl-4.0-structure-129,17.0,82.0
fl-4.0-structure-129,18.0,82.0
fl-4.0-structure-129,19.0,83.0
fl-4.0-structure-129,20.0,83.0
fl-4.0-structure-129,21.0,83.0
fl-4.0-structure-129,22.0,84.0
fl-4.0-structure-129,23.0,84.0
fl-4.0-structure-129,24.0,84.0
fl-4.0-structure-130,-4.0,0.0
fl-4.0-structure-130,-3.0,0.0
fl-4.0-structure-130,-2.0,0.0
fl-4.0-structure-130,-1.0,3.0
fl-4.0-structure-130,0.0,9.0
fl-4.0-structure-130,1.0,15.0
fl-4.0-structure-130,2.0,21.0
fl-4.0-structure-130,3.0,26.0
fl-4.0-structure-130,4.0,31.0
fl-4.0-structure-130,5.0,36.0
fl-4.0-structure-130,6.0,41.0
fl-4.0-structure-130,7.0,45.0
fl-4.0-structure-130,8.0,49.0
fl-4.0-structure-130,9.0,52.0
fl-4.0-structure-130,10.0,56.0
fl-4.0-structure-130,11.0,59.0
fl-4.0-structure-130,12.0,61.0
fl-4.0-structure-130,13.0,64.0
fl-4.0-structure-130,14.0,66.0
fl-4.0-structure-130,15.0,68.0
fl-4.0-structure-130,16.0,69.0
fl-4.0-structure-130,17.0,70.0
fl-4.0-structure-130,18.0,71.0
fl-4.0-structure-130,19.0,72.0
fl-4.0-structure-130,20.0,73.0
fl-4.0-structure-130,21.0,74.0
fl-4.0-structure-130,22.0,74.0
fl-4.0-structure-130,23.0,75.0
fl-4.0-structure-130,24.0,75.0
fl-4.0-structure-131,-4.0,0.0
fl-4.0-structure-131,-3.0,0.0
fl-4.0-structure-131,-2.0,0.0
fl-4.0-structure-131,-1.0,6.0
fl-4.0-structure-131,0.0,7.0
fl-4.0-structure-131,1.0,9.0
fl-4.0-structure-131,2.0,13.0
fl-4.0-structure-131,3.0,17.0
fl-4.0-structure-131,4.0,23.0
fl-4.0-structure-131,5.0,29.0
fl-4.0-structure-131,6.0,36.0
fl-4.0-structure-131,7.0,42.0
fl-4.0-structure-131,8.0,49.0
fl-4.0-structure-131,9.0,56.0
fl-4.0-structure-131,10.0,63.0
fl-4.0-structure-131,11.0,69.0
fl-4.0-structure-131,12.0,74.0
fl-4.0-structure-131,13.0,78.0
fl-4.0-structure-131,14.0,82.0
fl-4.0-structure-131,15.0,84.0
fl-4.0-structure-131,16.0,85.0
fl-4.0-structure-131,17.0,85.0
fl-4.0-structure-131,18.0,86.0
fl-4.0-structure-131,19.0,86.0
fl-4.0-structure-131,20.0,87.0
fl-4.0-structure-131,21.0,87.0
fl-4.0-structure-131,22.0,88.0
fl-4.0-structure-131,23.0,88.0
fl-4.0-structure-131,24.0,89.0
fl-4.0-structure-132,-4.0,0.0
fl-4.0-structure-132,-3.0,0.0
fl-4.0-structure-132,-2.0,0.0
fl-4.0-structure-132,-1.0,0.0
fl-4.0-structure-132,0.0,15.0
fl-4.0-structure-132,1.0,16.0
fl-4.0-structure-132,2.0,25.0
fl-4.0-structure-132,3.0,28.0
fl-4.0-structure-132,4.0,29.0
fl-4.0-structure-132,5.0,31.0
fl-4.0-structure-132,6.0,40.0
fl-4.0-structure-132,7.0,43.0
fl-4.0-structure-132,8.0,43.0
fl-4.0-structure-132,9.0,45.0
fl-4.0-structure-132,10.0,46.0
fl-4.0-structure-132,11.0,47.0
fl-4.0-structure-132,12.0,47.0
fl-4.0-structure-132,13.0,49.0
fl-4.0-structure-132,14.0,50.0
fl-4.0-structure-132,15.0,51.0
fl-4.0-structure-132,16.0,52.0
fl-4.0-structure-132,17.0,53.0
fl-4.0-structure-132,18.0,54.0
fl-4.0-structure-132,19.0,55.0
fl-4.0-structure-132,20.0,56.0
fl-4.0-structure-132,21.0,57.0
fl-4.0-structure-132,22.0,58.0
fl-4.0-structure-132,23.0,59.0
fl-4.0-structure-132,24.0,60.0
fl-4.0-structure-133,-4.0,0.0
fl-4.0-structure-133,-3.0,0.0
fl-4.0-structure-133,-2.0,4.0
fl-4.0-structure-133,-1.0,8.0
fl-4.0-structure-133,0.0,12.0
fl-4.0-structure-133,1.0,15.0
fl-4.0-structure-133,2.0,20.0
fl-4.0-structure-133,3.0,23.0
fl-4.0-structure-133,4.0,28.0
fl-4.0-structure-133,5.0,33.0
fl-4.0-structure-133,6.0,37.0
fl-4.0-structure-133,7.0,43.0
fl-4.0-structure-133,8.0,48.0
fl-4.0-structure-133,9.0,51.0
fl-4.0-structure-133,10.0,53.0
fl-4.0-structure-133,11.0,55.0
fl-4.0-structure-133,12.0,57.0
fl-4.0-structure-133,13.0,59.0
fl-4.0-structure-133,14.0,61.0
fl-4.0-structure-133,15.0,63.0
fl-4.0-structure-133,16.0,65.0
fl-4.0-structure-133,17.0,67.0
fl-4.0-structure-133,18.0,69.0
fl-4.0-structure-133,19.0,71.0
fl-4.0-structure-133,20.0,73.0
fl-4.0-structure-133,21.0,75.0
fl-4.0-structure-133,22.0,77.0
fl-4.0-structure-133,23.0,79.0
fl-4.0-structure-133,24.0,81.0
fl-4.0-structure-134,-4.0,0.0
fl-4.0-structure-134,-3.0,0.0
fl-4.0-structure-134,-2.0,0.0
fl-4.0-structure-134,-1.0,0.0
fl-4.0-structure-134,0.0,3.0
fl-4.0-structure-134,1.0,9.0
fl-4.0-structure-134,2.0,13.0
fl-4.0-structure-134,3.0,25.0
fl-4.0-structure-134,4.0,27.0
fl-4.0-structure-134,5.0,28.0
fl-4.0-structure-134,6.0,33.0
fl-4.0-structure-134,7.0,34.0
fl-4.0-structure-134,8.0,41.0
fl-4.0-structure-134,9.0,43.0
fl-4.0-structure-134,10.0,45.0
fl-4.0-structure-134,11.0,46.0
fl-4.0-structure-134,12.0,47.0
fl-4.0-structure-134,13.0,48.0
fl-4.0-structure-134,14.0,49.0
fl-4.0-structure-134,15.0,50.0
fl-4.0-structure-134,16.0,51.0
fl-4.0-structure-134,17.0,52.0
fl-4.0-structure-134,18.0,53.0
fl-4.0-structure-134,19.0,54.0
fl-4.0-structure-134,20.0,55.0
fl-4.0-structure-134,21.0,56.0
fl-4.0-structure-134,22.0,57.0
fl-4.0-structure-134,23.0,58.0
fl-4.0-structure-134,24.0,59.0
fl-4.0-structure-135,-4.0,0.0
fl-4.0-structure-135,-3.0,0.0
fl-4.0-structure-135,-2.0,3.0
fl-4.0-structure-135,-1.0,5.0
fl-4.0-structure-135,0.0,6.0
fl-4.0-structure-135,1.0,16.0
fl-4.0-structure-135,2.0,19.0
fl-4.0-structure-135,3.0,22.0
fl-4.0-structure-135,4.0,27.0
fl-4.0-structure-135,5.0,32.0
fl-4.0-structure-135,6.0,35.0
fl-4.0-structure-135,7.0,36.0
fl-4.0-structure-135,8.0,44.0
fl-4.0-structure-135,9.0,48.0
fl-4.0-structure-135,10.0,50.0
fl-4.0-structure-135,11.0,52.0
fl-4.0-structure-135,12.0,54.0
fl-4.0-structure-135,13.0,56.0
fl-4.0-structure-135,14.0,58.0
fl-4.0-structure-135,15.0,60.0
fl-4.0-structure-135,16.0,62.0
fl-4.0-structure-135,17.0,64.0
fl-4.0-structure-135,18.0,66.0
fl-4.0-structure-135,19.0,68.0
fl-4.0-structure-135,20.0,70.0
fl-4.0-structure-135,21.0,72.0
fl-4.0-structure-135,22.0,74.0
fl-4.0-structure-135,23.0,76.0
fl-4.0-structure-135,24.0,78.0
fl-4.0-structure-136,-4.0,0.0
fl-4.0-structure-136,-3.0,0.0
fl-4.0-structure-136,-2.0,0.0
fl-4.0-structure-136,-1.0,0.0
fl-4.0-structure-136,0.0,8.0
fl-4.0-structure-136,1.0,10.0
fl-4.0-structure-136,2.0,13.0
fl-4.0-structure-136,3.0,18.0
fl-4.0-structure-136,4.0,20.0
fl-4.0-structure-136,5.0,22.0
fl-4.0-structure-136,6.0,24.0
fl-4.0-structure-136,7.0,26.0
fl-4.0-structure-136,8.0,30.0
fl-4.0-structure-136,9.0,34.0
fl-4.0-structure-136,10.0,38.0
fl-4.0-structure-136,11.0,40.0
fl-4.0-structure-136,12.0,42.0
fl-4.0-structure-136,13.0,44.0
fl-4.0-structure-136,14.0,45.0
fl-4.0-structure-136,15.0,46.0
fl-4.0-structure-136,16.0,47.0
fl-4.0-structure-136,17.0,48.0
fl-4.0-structure-136,18.0,49.0
fl-4.0-structure-136,19.0,50.0
fl-4.0-structure-136,20.0,51.0
fl-4.0-structure-136,21.0,52.0
fl-4.0-structure-136,22.0,53.0
fl-4.0-structure-136,23.0,54.0
fl-4.0-structure-136,24.0,55.0
fl-4.0-structure-137,-4.0,0.0
fl-4.0-structure-137,-3.0,0.0
fl-4.0-structure-137,-2.0,3.0
fl-4.0-structure-137,-1.0,5.0
fl-4.0-structure-137,0.0,7.0
fl-4.0-structure-137,1.0,11.0
fl-4.0-structure-137,2.0,17.0
fl-4.0-structure-137,3.0,22.0
fl-4.0-structure-137,4.0,28.0
fl-4.0-structure-137,5.0,33.0
fl-4.0-structure-137,6.0,35.0
fl-4.0-structure-137,7.0,38.0
fl-4.0-structure-137,8.0,40.0
fl-4.0-structure-137,9.0,44.0
fl-4.0-structure-137,10.0,46.0
fl-4.0-structure-137,11.0,48.0
fl-4.0-structure-137,12.0,50.0
fl-4.0-structure-137,13.0,52.0
fl-4.0-structure-137,14.0,54.0
fl-4.0-structure-137,15.0,56.0
fl-4.0-structure-137,16.0,58.0
fl-4.0-structure-137,17.0,60.0
fl-4.0-structure-137,18.0,62.0
fl-4.0-structure-137,19.0,64.0
fl-4.0-structure-137,20.0,66.0
fl-4.0-structure-137,21.0,68.0
fl-4.0-structure-137,22.0,70.0
fl-4.0-structure-137,23.0,72.0
fl-4.0-structure-137,24.0,74.0
fl-4.0-structure-138,-4.0,0.0
fl-4.0-structure-138,-3.0,0.0
fl-4.0-structure-138,-2.0,0.0
fl-4.0-structure-138,-1.0,0.0
fl-4.0-structure-138,0.0,10.0
fl-4.0-structure-138,1.0,28.0
fl-4.0-structure-138,2.0,35.0
fl-4.0-structure-138,3.0,41.0
fl-4.0-structure-138,4.0,43.0
fl-4.0-structure-138,5.0,46.0
fl-4.0-structure-138,6.0,48.0
fl-4.0-structure-138,7.0,49.0
fl-4.0-structure-138,8.0,50.0
fl-4.0-structure-138,9.0,50.0
fl-4.0-structure-138,10.0,50.0
fl-4.0-structure-138,11.0,51.0
fl-4.0-structure-138,12.0,51.0
fl-4.0-structure-138,13.0,52.0
fl-4.0-structure-138,14.0,53.0
fl-4.0-structure-138,15.0,55.0
fl-4.0-structure-138,16.0,57.0
fl-4.0-structure-138,17.0,58.0
fl-4.0-structure-138,18.0,60.0
fl-4.0-structure-138,19.0,62.0
fl-4.0-structure-138,20.0,64.0
fl-4.0-structure-138,21.0,66.0
fl-4.0-structure-138,22.0,68.0
fl-4.0-structure-138,23.0,70.0
fl-4.0-structure-138,24.0,72.0
fl-4.0-structure-139,-4.0,0.0
fl-4.0-structure-139,-3.0,0.0
fl-4.0-structure-139,-2.0,0.0
fl-4.0-structure-139,-1.0,0.0
fl-4.0-structure-139,0.0,10.0
fl-4.0-structure-139,1.0,21.0
fl-4.0-structure-139,2.0,27.0
fl-4.0-structure-139,3.0,32.0
fl-4.0-structure-139,4.0,37.0
fl-4.0-structure-139,5.0,43.0
fl-4.0-structure-139,6.0,46.0
fl-4.0-structure-139,7.0,50.0
fl-4.0-structure-139,8.0,54.0
fl-4.0-structure-139,9.0,58.0
fl-4.0-structure-139,10.0,60.0
fl-4.0-structure-139,11.0,63.0
fl-4.0-structure-139,12.0,67.0
fl-4.0-structure-139,13.0,70.0
fl-4.0-structure-139,14.0,74.0
fl-4.0-structure-139,15.0,79.0
fl-4.0-structure-139,16.0,82.0
fl-4.0-structure-139,17.0,83.0
fl-4.0-structure-139,18.0,84.0
fl-4.0-structure-139,19.0,85.0
fl-4.0-structure-139,20.0,86.0
fl-4.0-structure-139,21.0,87.0
fl-4.0-structure-139,22.0,88.0
fl-4.0-structure-139,23.0,89.0
fl-4.0-structure-139,24.0,90.0
fl-4.0-structure-140,-4.0,0.0
fl-4.0-structure-140,-3.0,0.0
fl-4.0-structure-140,-2.0,0.0
fl-4.0-structure-140,-1.0,0.0
fl-4.0-structure-140,0.0,5.0
fl-4.0-structure-140,1.0,21.0
fl-4.0-structure-140,2.0,27.0
fl-4.0-structure-140,3.0,31.0
fl-4.0-structure-140,4.0,34.0
fl-4.0-structure-140,5.0,37.0
fl-4.0-structure-140,6.0,39.0
fl-4.0-structure-140,7.0,40.0
fl-4.0-structure-140,8.0,40.0
fl-4.0-structure-140,9.0,42.0
fl-4.0-structure-140,10.0,44.0
fl-4.0-structure-140,11.0,47.0
fl-4.0-structure-140,12.0,49.0
fl-4.0-structure-140,13.0,52.0
fl-4.0-structure-140,14.0,55.0
fl-4.0-structure-140,15.0,58.0
fl-4.0-structure-140,16.0,60.0
fl-4.0-structure-140,17.0,62.0
fl-4.0-structure-140,18.0,65.0
fl-4.0-structure-140,19.0,67.0
fl-4.0-structure-140,20.0,69.0
fl-4.0-structure-140,21.0,71.0
fl-4.0-structure-140,22.0,73.0
fl-4.0-structure-140,23.0,75.0
fl-4.0-structure-140,24.0,77.0
fl-4.0-structure-141,-4.0,0.0
fl-4.0-structure-141,-3.0,0.0
fl-4.0-structure-141,-2.0,0.0
fl-4.0-structure-141,-1.0,1.0
fl-4.0-structure-141,0.0,12.0
fl-4.0-structure-141,1.0,42.0
fl-4.0-structure-141,2.0,48.0
fl-4.0-structure-141,3.0,53.0
fl-4.0-structure-141,4.0,54.0
fl-4.0-structure-141,5.0,73.0
fl-4.0-structure-141,6.0,73.0
fl-4.0-structure-141,7.0,73.0
fl-4.0-structure-141,8.0,73.0
fl-4.0-structure-141,9.0,78.0
fl-4.0-structure-141,10.0,78.0
fl-4.0-structure-141,11.0,80.0
fl-4.0-structure-141,12.0,80.0
fl-4.0-structure-141,13.0,80.0
fl-4.0-structure-141,14.0,80.0
fl-4.0-structure-141,15.0,80.0
fl-4.0-structure-141,16.0,80.0
fl-4.0-structure-141,17.0,80.0
fl-4.0-structure-141,18.0,80.0
fl-4.0-structure-141,19.0,80.0
fl-4.0-structure-141,20.0,80.0
fl-4.0-structure-141,21.0,80.0
fl-4.0-structure-141,22.0,80.0
fl-4.0-structure-141,23.0,80.0
fl-4.0-structure-141,24.0,80.0
fl-4.0-structure-142,-4.0,0.0
fl-4.0-structure-142,-3.0,0.0
fl-4.0-structure-142,-2.0,0.0
fl-4.0-structure-142,-1.0,1.0
fl-4.0-structure-142,0.0,12.0
fl-4.0-structure-142,1.0,42.0
fl-4.0-structure-142,2.0,67.0
fl-4.0-structure-142,3.0,71.0
fl-4.0-structure-142,4.0,71.0
fl-4.0-structure-142,5.0,79.0
fl-4.0-structure-142,6.0,79.0
fl-4.0-structure-142,7.0,79.0
fl-4.0-structure-142,8.0,79.0
fl-4.0-structure-142,9.0,82.0
fl-4.0-structure-142,10.0,82.0
fl-4.0-structure-142,11.0,82.0
fl-4.0-structure-142,12.0,82.0
fl-4.0-structure-142,13.0,82.0
fl-4.0-structure-142,14.0,82.0
fl-4.0-structure-142,15.0,82.0
fl-4.0-structure-142,16.0,82.0
fl-4.0-structure-142,17.0,82.0
fl-4.0-structure-142,18.0,82.0
fl-4.0-structure-142,19.0,82.0
fl-4.0-structure-142,20.0,82.0
fl-4.0-structure-142,21.0,82.0
fl-4.0-structure-142,22.0,82.0
fl-4.0-structure-142,23.0,82.0
fl-4.0-structure-142,24.0,82.0
fl-4.0-structure-143,-4.0,0.0
fl-4.0-structure-143,-3.0,0.0
fl-4.0-structure-143,-2.0,0.0
fl-4.0-structure-143,-1.0,0.0
fl-4.0-structure-143,0.0,1.0
fl-4.0-structure-143,1.0,22.0
fl-4.0-structure-143,2.0,28.0
fl-4.0-structure-143,3.0,31.0
fl-4.0-structure-143,4.0,33.0
fl-4.0-structure-143,5.0,48.0
fl-4.0-structure-143,6.0,48.0
fl-4.0-structure-143,7.0,48.0
fl-4.0-structure-143,8.0,48.0
fl-4.0-structure-143,9.0,56.0
fl-4.0-structure-143,10.0,56.0
fl-4.0-structure-143,11.0,58.0
fl-4.0-structure-143,12.0,58.0
fl-4.0-structure-143,13.0,58.0
fl-4.0-structure-143,14.0,58.0
fl-4.0-structure-143,15.0,58.0
fl-4.0-structure-143,16.0,58.0
fl-4.0-structure-143,17.0,58.0
fl-4.0-structure-143,18.0,58.0
fl-4.0-structure-143,19.0,58.0
fl-4.0-structure-143,20.0,58.0
fl-4.0-structure-143,21.0,58.0
fl-4.0-structure-143,22.0,58.0
fl-4.0-structure-143,23.0,58.0
fl-4.0-structure-143,24.0,58.0
fl-4.0-structure-144,-4.0,0.0
fl-4.0-structure-144,-3.0,0.0
fl-4.0-structure-144,-2.0,0.0
fl-4.0-structure-144,-1.0,0.0
fl-4.0-structure-144,0.0,1.0
fl-4.0-structure-144,1.0,22.0
fl-4.0-structure-144,2.0,39.0
fl-4.0-structure-144,3.0,42.0
fl-4.0-structure-144,4.0,44.0
fl-4.0-structure-144,5.0,48.0
fl-4.0-structure-144,6.0,48.0
fl-4.0-structure-144,7.0,48.0
fl-4.0-structure-144,8.0,48.0
fl-4.0-structure-144,9.0,56.0
fl-4.0-structure-144,10.0,56.0
fl-4.0-structure-144,11.0,58.0
fl-4.0-structure-144,12.0,58.0
fl-4.0-structure-144,13.0,58.0
fl-4.0-structure-144,14.0,58.0
fl-4.0-structure-144,15.0,58.0
fl-4.0-structure-144,16.0,58.0
fl-4.0-structure-144,17.0,58.0
fl-4.0-structure-144,18.0,58.0
fl-4.0-structure-144,19.0,58.0
fl-4.0-structure-144,20.0,58.0
fl-4.0-structure-144,21.0,58.0
fl-4.0-structure-144,22.0,58.0
fl-4.0-structure-144,23.0,58.0
fl-4.0-structure-144,24.0,58.0
fl-4.0-structure-145,-4.0,0.0
fl-4.0-structure-145,-3.0,0.0
fl-4.0-structure-145,-2.0,0.0
fl-4.0-structure-145,-1.0,1.0
fl-4.0-structure-145,0.0,13.0
fl-4.0-structure-145,1.0,46.0
fl-4.0-structure-145,2.0,53.0
fl-4.0-structure-145,3.0,58.0
fl-4.0-structure-145,4.0,59.0
fl-4.0-structure-145,5.0,80.0
fl-4.0-structure-145,6.0,80.0
fl-4.0-structure-145,7.0,80.0
fl-4.0-structure-145,8.0,80.0
fl-4.0-structure-145,9.0,86.0
fl-4.0-structure-145,10.0,86.0
fl-4.0-structure-145,11.0,88.0
fl-4.0-structure-145,12.0,88.0
fl-4.0-structure-145,13.0,88.0
fl-4.0-structure-145,14.0,88.0
fl-4.0-structure-145,15.0,88.0
fl-4.0-structure-145,16.0,88.0
fl-4.0-structure-145,17.0,88.0
fl-4.0-structure-145,18.0,88.0
fl-4.0-structure-145,19.0,88.0
fl-4.0-structure-145,20.0,88.0
fl-4.0-structure-145,21.0,88.0
fl-4.0-structure-145,22.0,88.0
fl-4.0-structure-145,23.0,88.0
fl-4.0-structure-145,24.0,88.0
fl-4.0-structure-146,-4.0,0.0
fl-4.0-structure-146,-3.0,0.0
fl-4.0-structure-146,-2.0,0.0
fl-4.0-structure-146,-1.0,1.0
fl-4.0-structure-146,0.0,15.0
fl-4.0-structure-146,1.0,50.0
fl-4.0-structure-146,2.0,70.0
fl-4.0-structure-146,3.0,71.0
fl-4.0-structure-146,4.0,98.0
fl-4.0-structure-146,5.0,98.0
fl-4.0-structure-146,6.0,98.0
fl-4.0-structure-146,7.0,98.0
fl-4.0-structure-146,8.0,98.0
fl-4.0-structure-146,9.0,98.0
fl-4.0-structure-146,10.0,98.0
fl-4.0-structure-146,11.0,98.0
fl-4.0-structure-146,12.0,98.0
fl-4.0-structure-146,13.0,98.0
fl-4.0-structure-146,14.0,98.0
fl-4.0-structure-146,15.0,98.0
fl-4.0-structure-146,16.0,98.0
fl-4.0-structure-146,17.0,98.0
fl-4.0-structure-146,18.0,98.0
fl-4.0-structure-146,19.0,98.0
fl-4.0-structure-146,20.0,98.0
fl-4.0-structure-146,21.0,98.0
fl-4.0-structure-146,22.0,98.0
fl-4.0-structure-146,23.0,98.0
fl-4.0-structure-146,24.0,98.0
fl-4.0-structure-147,-4.0,0.0
fl-4.0-structure-147,-3.0,0.0
fl-4.0-structure-147,-2.0,0.0
fl-4.0-structure-147,-1.0,0.0
fl-4.0-structure-147,0.0,1.0
fl-4.0-structure-147,1.0,23.0
fl-4.0-structure-147,2.0,31.0
fl-4.0-structure-147,3.0,35.0
fl-4.0-structure-147,4.0,36.0
fl-4.0-structure-147,5.0,53.0
fl-4.0-structure-147,6.0,53.0
fl-4.0-structure-147,7.0,53.0
fl-4.0-structure-147,8.0,53.0
fl-4.0-structure-147,9.0,62.0
fl-4.0-structure-147,10.0,62.0
fl-4.0-structure-147,11.0,64.0
fl-4.0-structure-147,12.0,64.0
fl-4.0-structure-147,13.0,64.0
fl-4.0-structure-147,14.0,64.0
fl-4.0-structure-147,15.0,64.0
fl-4.0-structure-147,16.0,64.0
fl-4.0-structure-147,17.0,64.0
fl-4.0-structure-147,18.0,64.0
fl-4.0-structure-147,19.0,64.0
fl-4.0-structure-147,20.0,64.0
fl-4.0-structure-147,21.0,64.0
fl-4.0-structure-147,22.0,64.0
fl-4.0-structure-147,23.0,64.0
fl-4.0-structure-147,24.0,64.0
fl-4.0-structure-148,-4.0,0.0
fl-4.0-structure-148,-3.0,0.0
fl-4.0-structure-148,-2.0,0.0
fl-4.0-structure-148,-1.0,0.0
fl-4.0-structure-148,0.0,1.0
fl-4.0-structure-148,1.0,23.0
fl-4.0-structure-148,2.0,42.0
fl-4.0-structure-148,3.0,45.0
fl-4.0-structure-148,4.0,92.0
fl-4.0-structure-148,5.0,92.0
fl-4.0-structure-148,6.0,92.0
fl-4.0-structure-148,7.0,92.0
fl-4.0-structure-148,8.0,92.0
fl-4.0-structure-148,9.0,92.0
fl-4.0-structure-148,10.0,92.0
fl-4.0-structure-148,11.0,92.0
fl-4.0-structure-148,12.0,92.0
fl-4.0-structure-148,13.0,92.0
fl-4.0-structure-148,14.0,92.0
fl-4.0-structure-148,15.0,92.0
fl-4.0-structure-148,16.0,92.0
fl-4.0-structure-148,17.0,92.0
fl-4.0-structure-148,18.0,92.0
fl-4.0-structure-148,19.0,92.0
fl-4.0-structure-148,20.0,92.0
fl-4.0-structure-148,21.0,92.0
fl-4.0-structure-148,22.0,92.0
fl-4.0-structure-148,23.0,92.0
fl-4.0-structure-148,24.0,92.0
fl-4.0-structure-149,-4.0,0.0
fl-4.0-structure-149,-3.0,0.0
fl-4.0-structure-149,-2.0,0.0
fl-4.0-structure-149,-1.0,0.0
fl-4.0-structure-149,0.0,0.0
fl-4.0-structure-149,1.0,42.0
fl-4.0-structure-149,2.0,58.0
fl-4.0-structure-149,3.0,78.0
fl-4.0-structure-149,4.0,84.0
fl-4.0-structure-149,5.0,87.0
fl-4.0-structure-149,6.0,89.0
fl-4.0-structure-149,7.0,89.0
fl-4.0-structure-149,8.0,89.0
fl-4.0-structure-149,9.0,89.0
fl-4.0-structure-149,10.0,89.0
fl-4.0-structure-149,11.0,89.0
fl-4.0-structure-149,12.0,89.0
fl-4.0-structure-149,13.0,89.0
fl-4.0-structure-149,14.0,89.0
fl-4.0-structure-149,15.0,89.0
fl-4.0-structure-149,16.0,89.0
fl-4.0-structure-149,17.0,89.0
fl-4.0-structure-149,18.0,89.0
fl-4.0-structure-149,19.0,89.0
fl-4.0-structure-149,20.0,89.0
fl-4.0-structure-149,21.0,89.0
fl-4.0-structure-149,22.0,89.0
fl-4.0-structure-149,23.0,89.0
fl-4.0-structure-149,24.0,89.0
fl-4.0-structure-150,-4.0,0.0
fl-4.0-structure-150,-3.0,0.0
fl-4.0-structure-150,-2.0,0.0
fl-4.0-structure-150,-1.0,0.0
fl-4.0-structure-150,0.0,0.0
fl-4.0-structure-150,1.0,83.0
fl-4.0-structure-150,2.0,89.0
fl-4.0-structure-150,3.0,93.0
fl-4.0-structure-150,4.0,94.0
fl-4.0-structure-150,5.0,95.0
fl-4.0-structure-150,6.0,95.0
fl-4.0-structure-150,7.0,95.0
fl-4.0-structure-150,8.0,95.0
fl-4.0-structure-150,9.0,95.0
fl-4.0-structure-150,10.0,95.0
fl-4.0-structure-150,11.0,95.0
fl-4.0-structure-150,12.0,95.0
fl-4.0-structure-150,13.0,95.0
fl-4.0-structure-150,14.0,95.0
fl-4.0-structure-150,15.0,95.0
fl-4.0-structure-150,16.0,95.0
fl-4.0-structure-150,17.0,95.0
fl-4.0-structure-150,18.0,95.0
fl-4.0-structure-150,19.0,95.0
fl-4.0-structure-150,20.0,95.0
fl-4.0-structure-150,21.0,95.0
fl-4.0-structure-150,22.0,95.0
fl-4.0-structure-150,23.0,95.0
fl-4.0-structure-150,24.0,95.0
fl-4.0-structure-151,-4.0,0.0
fl-4.0-structure-151,-3.0,0.0
fl-4.0-structure-151,-2.0,0.0
fl-4.0-structure-151,-1.0,0.0
fl-4.0-structure-151,0.0,0.0
fl-4.0-structure-151,1.0,50.0
fl-4.0-structure-151,2.0,66.0
fl-4.0-structure-151,3.0,81.0
fl-4.0-structure-151,4.0,86.0
fl-4.0-structure-151,5.0,90.0
fl-4.0-structure-151,6.0,91.0
fl-4.0-structure-151,7.0,95.0
fl-4.0-structure-151,8.0,95.0
fl-4.0-structure-151,9.0,95.0
fl-4.0-structure-151,10.0,95.0
fl-4.0-structure-151,11.0,95.0
fl-4.0-structure-151,12.0,95.0
fl-4.0-structure-151,13.0,95.0
fl-4.0-structure-151,14.0,95.0
fl-4.0-structure-151,15.0,95.0
fl-4.0-structure-151,16.0,95.0
fl-4.0-structure-151,17.0,95.0
fl-4.0-structure-151,18.0,95.0
fl-4.0-structure-151,19.0,95.0
fl-4.0-structure-151,20.0,95.0
fl-4.0-structure-151,21.0,95.0
fl-4.0-structure-151,22.0,95.0
fl-4.0-structure-151,23.0,95.0
fl-4.0-structure-151,24.0,95.0
fl-4.0-structure-152,-4.0,0.0
fl-4.0-structure-152,-3.0,0.0
fl-4.0-structure-152,-2.0,0.0
fl-4.0-structure-152,-1.0,0.0
fl-4.0-structure-152,0.0,0.0
fl-4.0-structure-152,1.0,95.0
fl-4.0-structure-152,2.0,95.0
fl-4.0-structure-152,3.0,95.0
fl-4.0-structure-152,4.0,98.0
fl-4.0-structure-152,5.0,98.0
fl-4.0-structure-152,6.0,98.0
fl-4.0-structure-152,7.0,98.0
fl-4.0-structure-152,8.0,98.0
fl-4.0-structure-152,9.0,98.0
fl-4.0-structure-152,10.0,98.0
fl-4.0-structure-152,11.0,98.0
fl-4.0-structure-152,12.0,98.0
fl-4.0-structure-152,13.0,98.0
fl-4.0-structure-152,14.0,98.0
fl-4.0-structure-152,15.0,98.0
fl-4.0-structure-152,16.0,98.0
fl-4.0-structure-152,17.0,98.0
fl-4.0-structure-152,18.0,98.0
